Startup Name,Total Funding (M$),Number of Investors,Investor Reputation,Growth Rate (%),Revenue (M$),Market Size,Years Since Founded,Success Score,Industry_AgriTech,Industry_Autonomous Vehicles,Industry_Cybersecurity,Industry_EdTech,Industry_FinTech,Industry_GreenTech,Industry_Healthcare,Industry_Quantum Computing
NeuroEdgeTech,-0.667754589757727,-0.20347931274341263,-0.5333757092374968,-0.935724210454727,0.94734782191177,1,0.212397216748839,41.6,False,False,True,False,False,False,False,False
NextEdgeHub,-0.6304576455478536,0.5104831881106665,-1.2181559517665395,1.6214293290725887,-1.1478863167836972,2,1.0606289130301445,99.44,True,False,False,False,False,False,False,False
NextAISystems,1.3969624133522185,-1.6314043144515709,-0.7111915733196239,1.532196223428261,-1.3080640930092395,1,-0.29654180101994426,34.09,False,False,False,False,False,False,True,False
TechAIHub,1.4841048063659414,-0.9174418135974918,1.0177839561597823,1.296827741873656,0.04987616276271314,3,1.0606289130301445,35.01,False,False,False,False,False,False,False,False
NeuroSphereNetwork,-0.020948891852669897,0.9864581886800525,1.4566486419794995,1.1455194323028386,1.3894520875024383,3,-1.3144198365575108,3.88,False,False,False,True,False,False,False,False
AgriLabNetwork,1.4555221014574402,0.9864581886800525,-0.7565913684044223,-0.731824408668412,-1.6222982017829144,2,0.8909825737738833,62.06,False,False,False,False,False,True,False,False
GreenSphereInnovations,1.6509999174658236,-0.20347931274341263,-0.15882739978791016,-0.48567898198768084,-1.2910600827942138,1,-0.6358344795324664,33.24,False,False,False,True,False,False,False,False
InnoEdgeSystems,1.6210926481835137,-1.1554293138821847,-0.6771417270060252,-0.4128268329350652,-1.3373109905790836,1,-1.3144198365575108,59.55,False,True,False,False,False,False,False,False
InnoDataAnalytics,-0.029314561581987416,-0.9174418135974918,1.4755652232648324,-0.9206364872781497,-1.1329227877944745,3,-0.8054808187887276,57.84,False,False,False,False,False,False,False,True
TechGrowthHub,0.5656936979157127,-0.20347931274341263,0.4313699363144693,0.4799353013132611,-1.0485828971279472,1,1.0606289130301445,24.61,False,False,False,False,False,False,True,False
AgriAITech,-0.21740270266280692,1.7004206895341316,0.4994696289416668,-1.4340501530868204,1.202067894932855,1,0.04275087749257791,99.39,False,False,False,False,False,False,False,True
SmartFinanceAnalytics,1.4142514641261412,1.4624331892494387,-1.5927042612161262,0.439413987639025,0.8378419961270045,1,-1.1447734973012498,88.74,False,False,False,False,False,False,False,False
GreenDataAnalytics,-0.38820179296970386,-0.6794543133127987,-1.138706310368142,0.3618199827309137,-1.054364260601056,2,1.2302752522864056,83.34,False,False,True,False,False,False,False,False
FinSphereHub,1.5398062239803132,0.27249568782597344,-0.279893520014039,1.1834542791468046,-0.6761950734188843,3,-0.9751271580449886,32.67,False,False,False,False,False,False,False,False
HyperCloudSolutions,1.6670341177803487,0.27249568782597344,-0.3593431614124362,0.4040656076253298,-0.40923211304298085,2,1.2302752522864056,96.93,False,False,False,False,False,False,False,False
FinEdgeVentures,-1.234110430432515,-0.4414668130281057,0.011421831780083927,1.2213891259907699,1.1993472532984508,2,-1.4840661758137719,86.76,False,False,False,False,False,False,True,False
NextSphereSystems,1.6470262243443978,0.27249568782597344,0.21950422591874322,-0.22918768798586817,-0.1694755690111183,2,-1.4840661758137719,96.86,False,False,True,False,False,False,False,False
HyperEdgeHub,-0.7424181920918849,-0.6794543133127987,1.0745337000157797,-0.5180098173660606,-1.3444526748693946,3,-1.653712515070033,65.89,False,False,False,True,False,False,False,False
SmartDataAI,-0.7688397656536455,1.7004206895341316,-0.04532791207591388,0.6265017550285826,-1.0757893134719883,1,-0.9751271580449886,83.5,False,False,False,False,False,False,False,False
HyperCloudHub,1.1883086675201602,-0.4414668130281057,-0.7906412147180211,0.6295192996638981,0.5293892508264381,3,0.7213362345176223,77.18,False,False,False,False,False,True,False,False
NeuroLabAnalytics,0.5332767277146079,-1.6314043144515709,-1.01007355762788,1.0959454847226566,-1.5879501011485624,2,-0.46618814027620536,65.09,False,False,False,False,False,False,False,False
InnoConnectInc,-0.25693049213383173,-0.9174418135974918,-1.4716381409899972,-0.6943206396294915,-0.8448748547519394,1,-0.1268954617636832,74.09,False,False,False,True,False,False,False,False
TechHealthAI,1.6698226743567877,-1.393416814166878,-0.3101600500705713,1.6580709425014188,0.6198505851703746,2,-0.1268954617636832,72.62,False,False,False,True,False,False,False,False
TechGrowthInnovations,1.0159061571818107,0.03450818754128039,0.06438825937901561,-1.7233033602720578,1.5605124302655968,1,-1.3144198365575108,68.37,False,False,False,False,False,True,False,False
AgriAIInnovations,0.7348196542767461,0.03450818754128039,0.98751742610325,0.5450280498750656,-1.3709789308048344,1,0.8909825737738833,15.36,False,True,False,False,False,False,False,False
GreenLabInc,0.48224614236577185,-0.4414668130281057,0.6848521255379271,-1.5090576911646612,-0.11846353836604118,3,0.04275087749257791,14.98,False,False,False,False,True,False,False,False
QuantumDataInnovations,0.15284789677389915,-1.393416814166878,0.12492131949207987,1.4308929392426706,-0.5340415480212694,3,0.8909825737738833,20.04,False,False,False,False,False,False,True,False
SmartCloudSystems,-1.5278848657603779,-0.20347931274341263,1.1653332901853766,0.7631534192278677,0.4790573805899618,3,-0.6358344795324664,85.22,False,False,False,True,False,False,False,False
InnoLabInnovations,-0.5117348493059575,-1.6314043144515709,1.5814980784626953,0.18206053802712222,-0.4347381283655194,2,-0.29654180101994426,66.21,False,False,True,False,False,False,False,False
SmartAIInnovations,1.591394520644437,-0.9174418135974918,0.05303831060781592,1.0696497386149078,-0.695919725268314,2,-0.8054808187887276,60.02,False,False,False,False,False,False,False,True
HyperEdgeAI,-0.9728226792201683,0.5104831881106665,-1.1538395753964084,0.5549428393911019,0.21107417960115687,2,-0.8054808187887276,92.62,False,False,False,False,True,False,False,False
NeuroEdgeVentures,0.15577588117915997,-0.4414668130281057,-1.4338049784193319,-1.5000050572587147,-1.0615059448913666,1,1.2302752522864056,66.63,True,False,False,False,False,False,False,False
QuantumEdgeHub,0.1881231374658542,1.7004206895341316,0.9686008448179171,-1.3732681825754662,-1.0740889124504858,3,-0.1268954617636832,32.08,False,False,False,True,False,False,False,False
AgriCloudInnovations,-0.08362170090813949,-0.20347931274341263,0.37462019245847117,-0.28565888044677157,1.4438649201905203,2,0.8909825737738833,6.77,False,False,False,True,False,False,False,False
QuantumSphereHub,-1.2728713668450191,0.7484706883953595,0.09843810569261437,1.0049880678581482,0.15156014384856692,1,-1.3144198365575108,74.55,False,False,False,False,True,False,False,False
GreenSphereAI,-0.18791371686696315,-0.9174418135974918,-0.7452414196332227,-1.5319048148320495,-0.32387198176355164,1,-0.8054808187887276,76.16,False,False,True,False,False,False,False,False
InnoSphereSolutions,1.482501386334489,0.27249568782597344,0.10978805446381405,-0.568445920556333,-1.5403388725464906,2,-1.653712515070033,34.05,False,False,False,False,False,False,True,False
GreenEdgeNetwork,-1.0946128876961474,1.7004206895341316,-0.6279586156641602,0.11782994507540769,1.334019014201454,2,-0.8054808187887276,45.2,False,False,False,False,False,False,False,False
InnoSphereHub,-0.8268417424435797,0.27249568782597344,0.3481369786590056,1.492537065364115,-1.4662013880089786,1,1.3999215915426666,44.91,True,False,False,False,False,False,False,False
FinLabAI,0.7712800315136878,-1.1554293138821847,-1.464071508475864,0.02083743894026844,-0.3000663674625158,1,1.5695679307989276,14.37,True,False,False,False,False,False,False,False
NeuroSphereVentures,0.6473984056053795,0.9864581886800525,-0.7982078472321542,0.2368074192678454,1.0568536476965356,3,-0.8054808187887276,22.07,False,False,False,True,False,False,False,False
TechAISolutions,1.2154970941404422,-0.9174418135974918,-1.6002708937302594,0.23637634146280012,1.0980033524168975,3,0.04275087749257791,89.56,False,False,True,False,False,False,False,False
QuantumDataSystems,-1.6454225254572874,-1.6314043144515709,-0.3366432638700371,1.310191153830053,0.3586689882675801,2,0.8909825737738833,43.97,False,False,False,False,False,False,False,False
NextEdgeInnovations,-0.1897262786416485,0.27249568782597344,-1.6343207400438582,-0.01752848570874222,1.1160276032448249,1,0.7213362345176223,51.76,False,True,False,False,False,False,False,False
SmartFinanceVentures,-0.43965066180500584,0.9864581886800525,0.3443536624019389,1.1183615305849997,-0.15519220043049664,3,0.3820435560051001,11.52,False,False,False,False,False,False,True,False
SmartEdgeAnalytics,0.6678942964422071,0.27249568782597344,0.9080677847048525,-0.5740499320219189,-0.20688439148417487,2,1.2302752522864056,59.67,False,False,False,False,False,False,False,True
TechSphereSystems,-0.7257565665476611,1.7004206895341316,-1.4148883971339992,-0.21022026456388548,0.3902964472675279,3,1.3999215915426666,20.19,True,False,False,False,False,False,False,False
QuantumCloudVentures,-1.3190916920994977,0.03450818754128039,0.5827025865971308,1.6951436337352943,1.1670396338899018,1,1.0606289130301445,4.99,False,False,True,False,False,False,False,False
GreenDataHub,-0.7406056303171994,0.27249568782597344,-1.0933065152833439,-0.42705240050155224,-1.1400644720847857,2,1.3999215915426666,29.07,False,False,False,False,False,False,False,False
NextFinanceNetwork,-1.57222291532576,1.2244456889647455,1.4831318557789654,-0.8141602694320191,-1.259432623794266,3,1.0606289130301445,52.04,False,False,False,False,False,False,True,False
GreenFinanceHub,1.2671551047189769,-0.6794543133127987,-1.5662210474166607,0.4885568574141622,-1.2818779172780999,1,-1.3144198365575108,91.03,False,False,False,False,False,False,False,True
NextLabAnalytics,-0.2738012594212884,0.9864581886800525,1.316665940468038,1.181729967926624,0.08694490503146929,2,-1.653712515070033,46.08,False,False,False,False,False,False,False,False
SmartEdgeInnovations,0.47171934128971377,0.03450818754128039,-1.4678548247329306,1.659364175916554,1.4129176215991737,1,-0.46618814027620536,38.83,False,False,False,False,False,False,False,True
AgriGrowthSystems,-0.5671574112626854,0.27249568782597344,1.7214807799741574,-0.23220523262118362,0.31717920334291716,1,0.8909825737738833,48.33,False,False,False,False,False,False,False,True
GreenHealthSolutions,1.5743843255281582,-0.9174418135974918,1.3204492567251045,0.683404025294531,-1.1244207826869617,2,-1.1447734973012498,17.78,False,True,False,False,False,False,False,False
HyperDataHub,-1.4065129407708645,1.4624331892494387,-0.8549575910881522,-1.2042856829978015,1.044610760341717,2,-1.4840661758137719,62.39,False,False,False,False,False,False,True,False
HyperAIInc,-1.2626931353410165,-0.6794543133127987,-0.7868578984609547,0.16869712607072515,-0.2296697651723094,2,0.8909825737738833,91.58,False,False,True,False,False,False,False,False
NextHealthInnovations,-0.4788995956183868,0.27249568782597344,-1.358138653278001,-0.2205661318849668,1.2775657002875689,2,-1.1447734973012498,14.98,False,False,False,False,False,False,True,False
NeuroDataAI,-1.0483925624416688,0.9864581886800525,1.6306811898045603,-0.2675536126348788,-1.289359681772711,2,0.7213362345176223,16.34,False,False,False,False,False,True,False,False
NextDataSolutions,0.880870304967746,-1.1554293138821847,0.9307676822472518,0.6377097779597541,0.26752749351504235,3,-0.8054808187887276,27.3,False,False,False,False,False,False,False,False
NeuroHealthAI,0.46168053761453287,-0.4414668130281057,0.7378185531368584,-0.5688769983613781,-1.3379911509876845,1,-0.6358344795324664,34.7,False,False,False,True,False,False,False,False
SmartSphereInc,-1.456288675660303,-1.1554293138821847,-1.180322789195874,1.231734993311851,0.5647575920736917,2,-1.653712515070033,73.94,False,True,False,False,False,False,False,False
FinGrowthInc,0.4898449590365683,1.2244456889647455,0.578919270340064,0.09800036604333474,-1.094153644504216,1,-0.46618814027620536,98.83,False,False,False,False,False,False,True,False
QuantumDataSolutions,-1.5410607955840527,-0.9174418135974918,0.514602893969933,0.7213388721384963,-1.5138126166110504,1,0.5516898952613611,60.07,False,False,False,False,False,False,False,True
TechFinanceAnalytics,0.23692287755353905,0.27249568782597344,-1.464071508475864,-1.582340918022322,0.797372451815243,1,-1.1447734973012498,63.4,False,False,False,False,False,False,False,False
AgriLabSystems,1.2326467170855426,-1.6314043144515709,-0.45392606783909956,-0.3309220499765031,1.371427836674511,3,1.3999215915426666,65.29,False,False,False,False,True,False,False,False
AgriAIInc,0.6019449334094213,0.03450818754128039,-1.6494540050721243,0.9463614863720197,-1.52673566437447,1,1.3999215915426666,77.72,False,True,False,False,False,False,False,False
NeuroSphereTech,-1.6268089103095562,0.5104831881106665,1.0026506911315158,-0.9792630687642783,-0.46976638940847215,2,0.5516898952613611,72.41,False,False,False,False,False,False,False,False
HyperDataInc,-0.20311135020855647,1.7004206895341316,0.4729864151422013,1.1989730801284268,1.2323350331156007,3,1.0606289130301445,90.37,False,False,False,False,True,False,False,False
TechDataHub,-0.22451352193272678,-0.4414668130281057,-1.3165221744502693,-1.399563928683215,-1.5791080158367492,1,0.212397216748839,61.9,False,False,False,False,False,True,False,False
GreenAIInnovations,1.7096293194854566,1.7004206895341316,0.06438825937901561,-1.5741504397264658,0.5715591961597016,2,0.8909825737738833,10.31,True,False,False,False,False,False,False,False
NeuroLabVentures,0.5205190813773986,1.4624331892494387,1.1388500763859108,-0.9391728328950875,-1.178153454966443,1,-0.29654180101994426,64.3,False,False,False,False,True,False,False,False
FinEdgeAI,-0.35766709845769534,0.9864581886800525,1.6306811898045603,-1.2370475961812264,0.3250010480418291,3,0.7213362345176223,24.94,False,False,False,False,True,False,False,False
InnoAIAI,-1.3192311199283198,0.27249568782597344,-1.3089555419361363,-0.697338184264807,-0.4826894371718918,3,-1.3144198365575108,62.79,False,True,False,False,False,False,False,False
QuantumDataNetwork,-0.649071260695585,-0.6794543133127987,-0.1815272973303092,-1.4784511670064615,-0.280341715613086,1,1.2302752522864056,22.98,False,False,False,False,False,False,False,True
GreenGrowthHub,-0.35174141573276224,-0.20347931274341263,-1.5813543124449267,1.657208786891329,0.4899399471275785,3,1.2302752522864056,54.66,False,False,False,False,True,False,False,False
AgriAIAI,0.1511747628280356,0.03450818754128039,1.5209650183496313,-0.03175405327522924,-0.8850043188594,1,-1.4840661758137719,38.44,False,True,False,False,False,False,False,False
NextLabNetwork,0.3949643215232267,-1.6314043144515709,0.1324879520062131,1.4127876714307779,0.3287419302891348,2,-0.8054808187887276,68.81,False,False,False,False,False,False,False,True
TechGrowthVentures,1.1351866647389948,-1.6314043144515709,1.4490820094653667,-1.3155037566994279,-0.2789813947958838,1,0.3820435560051001,64.92,False,False,False,False,False,False,False,False
TechCloudNetwork,0.28551347589799075,-1.1554293138821847,-1.1424896266252087,-0.827523681388416,-0.7914822626767586,1,-0.9751271580449886,79.3,False,False,True,False,False,False,False,False
QuantumAIInnovations,-1.6777000678295702,0.27249568782597344,0.28003728603180783,-1.1042756322273468,1.587718846609638,3,-0.9751271580449886,80.21,False,False,False,True,False,False,False,False
GreenEdgeAI,0.607312904819067,-0.4414668130281057,-1.1462729428822753,-0.11710745867415165,1.636350315824611,3,-0.1268954617636832,28.75,False,True,False,False,False,False,False,False
